Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_6	con_0h_7	con_2h_1	con_2h_3	con_2h_4	con_6h_1	con_6h_3	con_6h_4	con_12h_1	con_12h_3	con_12h_4	con_18h_1	con_18h_3	con_18h_4	con_24h_1	con_24h_3	con_24h_4	IKA_0h_5	IKA_0h_6	IKA_0h_7	IKA_2h_1	IKA_2h_3	IKA_2h_4	IKA_6h_1	IKA_6h_3	IKA_6h_4	IKA_12h_1	IKA_12h_3	IKA_12h_4	IKA_18h_1	IKA_18h_3	IKA_18h_4	IKA_24h_1	IKA_24h_3	IKA_24h_4
P97311	P97311	43	43	43	DNA replication licensing factor MCM6	Mcm6	27.199680669935	26.8071633264792	27.2086361723161	25.7506075458208	26.2546962866544	26.3698511976949	27.2738722061593	27.3411551559013	26.6728286206387	27.0127299544412	26.762017672413	26.2630483765294	27.3633619966346	27.5359862069763	27.3752565633422	24.7774000207573	24.7479759495092	24.4564559599026	26.786756460976	26.7296180986584	26.9785237126743	26.0540985439039	26.108684548293	26.0825244118902	27.6846554533659	27.7070189155258	26.7830431937268	27.8241986182221	28.0047075443246	28.0128147630137	27.0756962975106	27.3592334269036	27.7607505712291	26.643468372334	26.562043717176	26.6246787387915
Q99K48	Q99K48	32	31	30	Non-POU domain-containing octamer-binding protein	Nono	25.4528386022692	26.3447353681435	26.4923886403805	25.5806422262542	27.3037147158545	26.5635188509962	27.66003729512	27.5566423776937	27.725961942583	26.1039309360466	24.8826865144683	25.1371355695043	26.3188187714898	24.9222371686515	25.2996813666295	25.7347456178732	25.8922159146944	25.6296660630222	26.0875974631529	26.2984243769129	26.6412959133178	24.7204109761072	26.5919653749605	26.9801444599339	27.8997366600181	28.0724846206626	27.8628612168544	27.8928713737658	28.5135247305896	27.8409446249331	25.3862856617713	25.929761495509	26.2678616809104	27.0890204159927	27.1143453995283	26.920294798701
P61255	P61255	13	13	13	60S ribosomal protein L26	Rpl26	26.8011484285241	26.8898217512559	27.315250987864	25.4182316907506	27.1127972172059	27.0287037513292	27.1125092185446	26.8760157782471	27.9711634785694	26.8404171275028	26.4747003702241	26.4633655151058	26.7906567998845	26.5967674967857	27.2828678551293	24.8533839362375	24.8204833748973	24.5216711327597	27.451839885737	26.9293393415195	26.4161943891088	26.0461556133931	26.3139214403648	26.3462474956273	27.5294951007043	27.5866523102987	27.5506428157435	26.1318663119006	28.1207798326991	27.3091547349438	27.3227002044001	26.6071312837436	27.2701567741051	26.7283531408586	26.4282511084005	26.6132651490937
O89086	O89086	11	11	11	Putative RNA-binding protein 3	Rbm3	22.5112700149662	22.4806293882221	23.7250923366895	24.840661669578	27.6776774457758	27.5768733964951	27.9287936309906	28.0944029363041	28.5231553471091	24.1500455815589	24.418455551865	25.216591325591	24.3850499467077	24.5883447063644	17.7386104754925	25.2474866023332	25.5637111558894	25.6617443105019	22.3906566669656	20.9622862609664	22.690494932275	25.5790034619377	26.9118120126098	27.331976543335	27.8986038491689	28.4552532766776	28.3601611917644	27.3347976650403	28.3430022587023	27.6359275142047	24.0130385082802	25.3040991908805	25.2475058574708	26.5206649338504	26.8641256000786	27.1737330878941
P62717	P62717	14	14	14	60S ribosomal protein L18a	Rpl18a	27.4192761194214	27.5662113057404	27.6528819103778	26.3039722800772	24.1232048469806	26.0159124252662	26.4975049764707	26.7285702256866	26.802113723176	27.0532469847261	26.8395311234448	26.7083017577079	28.0686844647606	27.7993666306917	27.1736438525459	24.2338484885752	25.0408703669229	24.7643785139109	27.7954286706677	28.0683513845988	28.3988547800162	26.3354757612338	25.1605735382124	25.3708234833898	27.4056534519842	26.9119518081408	26.1381103527803	27.8601483729942	28.0614894572248	28.4536117512606	27.162028480382	27.0981510950673	27.16308279593	26.3456878640047	25.7982891773105	25.7559565822906
Q8K2B3	Q8K2B3	28	28	28	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	Sdha	27.4061594699902	27.247452542375	27.231789530411	26.5591461694677	26.2968633102595	26.512220692635	26.8994084483657	27.071058688068	27.235157165822	27.4447479970675	26.7688273116516	26.6219867498085	27.7423848967711	27.7660080338439	27.6197583799845	24.7893911837975	24.9064108331049	24.884417677889	26.982547190239	27.5112240448479	26.7833740791584	26.5828967413042	26.1953267398475	26.2356533236736	27.8124019690164	27.0643084112076	26.4213492739176	27.8931446488579	27.0293727778943	28.0358306937155	26.2884737891929	27.3524557795834	27.5551532036168	26.7027839841837	26.3879958809302	26.2648775286272
Q91YQ5	Q91YQ5	32	32	32	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	Rpn1	26.5594324619707	26.9759039463329	27.0805559825517	26.6803351341941	26.8959696819831	26.8587508224553	27.1476951005044	27.6511213706995	27.390453549587	27.1635776514459	26.9582252691305	26.1830760701608	26.7380492029357	26.9416170559122	26.1022843349254	25.7584162883002	25.5894547345052	25.6151320684868	26.7615616310832	26.8053050123789	26.1504232615797	26.1399827000395	26.527735109761	26.4476810714338	27.3898776097011	27.6521505288852	27.4084728276212	27.7683645297347	27.8225087217349	27.793305934604	27.061529995421	27.341468815351	27.2136833183836	27.1809009818756	26.9104242028736	27.0082668548625
P28656	P28656	11	11	9	Nucleosome assembly protein 1-like 1	Nap1l1	24.1337893682975	25.9805859233627	26.0085134320807	27.4787145762703	27.2733771708527	26.9494421057846	27.7576435740461	27.9105675909909	27.7516568634511	25.4289788959449	24.8912064261137	24.7389636032212	26.297169924772	27.7334168039534	27.1856637319248	25.3103466261447	25.3685258895341	25.519750673546	26.358035316816	26.8025021967329	28.0797079861545	23.3419953176722	26.6728530870562	26.8540184918307	28.3421411349265	28.1001519610622	28.238323259045	27.8704342476462	28.1908755201122	28.1669356984	25.7825861031487	25.9739517044655	25.6415062356971	26.4429858376883	26.5154923859762	26.232533533305
P62204;Q9D6P8;P20801	P62204	11;5;1	11;5;1	11;5;1	Calmodulin	Calm1	27.2990851013381	27.0206034158144	27.653749779881	25.409576003617	25.8783159904241	26.168979047742	27.5446507065326	26.8681090109004	24.2345836515409	26.7033902669154	26.2447876014942	26.0306946269811	27.0713934963526	27.9070153037105	27.1040721407989	25.3918020788789	25.2246821992728	25.1534482615211	27.6037519287898	28.0187773052731	27.2239847951297	25.7936251739662	26.0221632704358	24.4450956393058	28.0803269077967	27.3477044728677	25.8673028933947	28.2188470551453	28.0595721041354	28.5708575388408	27.1056652540051	27.5003012470603	27.3079548525464	26.9346005260263	27.1100368108148	27.1859276739967
P23198	P23198	9	9	8	Chromobox protein homolog 3	Cbx3	26.2285002836289	27.118848721862	26.7627655473827	22.6437593294809	27.3029056876264	27.1632103723527	27.7654527005229	27.5707258689532	27.3103263187272	26.9069458615619	23.4487850928893	23.4441379884763	26.7193328421699	27.1293647193816	26.5814730052791	25.8400977913906	25.717771149879	25.8528346178499	26.37061169607	26.1248474655151	25.7214844547661	24.5971295437483	26.8327328089895	26.8393871573444	27.8035962710595	27.9345555590961	28.1309951647187	28.1898447998665	28.3583139158985	26.8700067684153	25.9579060183975	26.8266511387279	26.1961199821921	27.3854082646235	27.3179728587075	27.2878453539452
Q9ES52;Q6P549	Q9ES52	51;2	51;2	50;1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1	Inpp5d	27.2445455904823	27.346550054863	27.4269663654324	26.1872857163713	26.4470295991124	26.4972503765669	27.1396866688634	26.9957545176317	26.432835422696	28.2422600709019	27.1477743560399	26.3103546984632	27.658159195533	27.4355314060119	27.8881870021393	24.9107157074042	24.9563191012255	24.9208547722448	27.739540975366	27.2936213497308	27.0548285936843	25.7047745369009	26.0464923903513	25.9068209475316	27.6567490403027	27.6514647165372	27.0253650181673	27.1747243976868	27.4494378362105	27.4117100510688	26.9275863695991	27.0047040210862	27.3168631552459	25.8934374286432	26.0969852727723	25.8317555750743
Q6ZWV7	Q6ZWV7	8	8	8	60S ribosomal protein L35	Rpl35	26.9355820182511	27.1498256269459	27.1665449944301	25.9570476715967	27.0253140102692	26.5246945551127	27.3522985749173	27.5411954709955	27.4801105486266	26.8469779491483	26.5844885154025	26.2641405002091	27.2370414931581	27.519869639959	26.877680698789	24.686186070937	25.5765189323801	24.8685304580306	27.4750961898643	27.2817497875049	24.6263764232395	24.981630553706	26.4914358842781	26.3891516738413	27.9885166926486	27.8359107616953	27.3629129007798	27.7716838352519	28.0855209585666	27.8301676113973	26.3295121730361	25.6869724240468	25.3269519728149	26.2641241016871	26.2640437314531	26.3772971527743
P13864	P13864	60	60	60	DNA (cytosine-5)-methyltransferase 1	Dnmt1	27.0019346855932	27.275570239364	26.9538088505575	25.1594956095008	26.6957730873097	26.6379912476214	27.4901374686915	27.6372991980385	26.2835690742672	26.9191909310174	27.1965001278938	26.9783976693057	27.2972032254648	27.9173886047459	27.5630686208379	25.1738482335128	25.0559655234949	25.1418916308778	27.1151666470352	27.0325509638747	26.1430140180885	25.2600257854202	26.6616579947871	26.0652171651777	27.6713076458658	27.9548301203323	27.0707243208798	27.6456019984609	27.7696766933187	27.4546461661338	26.2563668190852	27.3574479715373	27.5054645576693	26.7343089118358	26.7045547876283	26.6116450534256
Q9CPR4	Q9CPR4	13	13	13	60S ribosomal protein L17	Rpl17	26.1581684323872	25.7877419214985	26.7949681938334	26.3264347683303	27.111366394023	27.1386192006262	27.5311922646987	27.8478591089447	27.0685032609207	27.9541123085008	27.2799713088741	26.673009845296	27.8311923382005	27.5031727782865	27.1315348167685	25.4046713502674	25.8105226435958	25.2974852580583	26.2928446160108	26.3865772022322	27.5718539211345	25.7468161946065	26.5929373848549	26.2588357548397	27.6673582015391	28.1293559974315	27.2365797364198	28.5656989853617	28.1928319962553	27.7430276542318	26.8983644552817	27.0653689220069	26.7997980202458	26.8943121429662	26.9649637494595	26.8135499601835
Q61881	Q61881	32	32	32	DNA replication licensing factor MCM7	Mcm7	26.5724298027106	26.536346599128	26.567332029214	24.5614646985422	26.7972587827453	26.6635972527501	27.8177730177776	27.8378905982967	28.0455171893682	26.1480103137712	25.1081847181134	25.4828578391608	26.1639989965246	26.6736858502996	26.114055788949	25.5405039373748	25.2913990312916	25.2258121046393	26.6141219688787	26.6882473893405	25.2791825309292	25.0132399391123	26.7471694005958	26.7141675338146	28.2499578403247	28.026494086882	28.150607737776	27.9944714478151	28.0262346273635	27.9890432640501	25.0065240167229	26.3375463247079	26.2591299860176	27.5211211914107	26.9174937125452	27.1677241420796
Q9Z204;Q8BTF8	Q9Z204	19;1	19;1	19;1	Heterogeneous nuclear ribonucleoproteins C1/C2	Hnrnpc	26.2728894265246	27.0428253762423	26.9470845684859	26.7495104881861	26.8677350041955	27.1118732262849	27.5968001809192	27.6531233070751	27.4634128913287	26.5599617851118	26.1389094619597	25.6654476688364	27.0787348779023	27.0854610524288	27.1985707513252	25.9315002408811	25.7897221817461	25.9136103420038	26.5536408654058	26.9699392338271	26.0205322683613	25.2896648526391	26.5376460380118	26.6754040617001	28.0070168854078	27.7994986120588	27.4504735174534	28.5253131892271	28.2302117110056	28.1064022065823	26.2247537722549	26.5999481988101	26.8328410391689	27.4021948659691	27.3865035325026	27.2966363724315
Q62318	Q62318	33	33	33	Transcription intermediary factor 1-beta	Trim28	26.6481082387548	26.8993225760188	26.5761482406821	25.4423147540846	26.683612711077	26.5869529505104	27.5271787114928	27.3745816329873	27.0564127110962	27.1611665832171	25.4807269535878	25.6802787004956	26.3313286631273	26.9764127970725	27.5658744063506	25.3770383291608	25.4982937645296	25.3707522266913	26.9244174713462	27.6999574516384	28.4961573910681	26.2475635462854	26.3710588778214	26.5203072134268	28.0846410292763	27.9148619475826	27.7132271146083	27.7280669312614	28.1604689843717	28.1651313425617	27.0562477146383	27.2695384214257	26.9706141322306	26.8263255478809	26.7237164171155	27.0187427554499
Q02053;P31254	Q02053	35;6	35;6	35;6	Ubiquitin-like modifier-activating enzyme 1	Uba1	27.5162292165195	27.1321612963295	26.9137385583036	25.3375147341824	26.4184317282053	26.4661097510584	27.6767373336219	27.5394648856491	27.7948881903514	26.8654065393753	25.2111568239441	26.0493605194234	27.3498603244035	27.5109017714768	26.5872821237843	24.824226559107	24.9209648934211	25.0007972475202	27.2467260880159	27.5055790352496	25.9327823279827	25.6282894784014	26.4029755166633	26.5927202431524	27.9915926491157	27.7126042693306	27.9450169314214	27.7322793201711	27.55377529668	27.3976984612357	25.1788474012305	26.4048234485902	27.1982186586682	25.8527162776363	26.4775322011655	26.2303588441591
Q9DCX2	Q9DCX2	15	15	15	ATP synthase subunit d, mitochondrial	Atp5h	27.1773946597566	27.1180804055581	27.2391171087326	25.5478871175032	26.8169043340414	26.5899843330151	27.0614562490053	27.4967011329784	27.6140565806067	26.9775345219266	26.4671606399582	26.2055973384431	27.5137419922894	27.6620050043586	27.0182654316131	25.0894104985824	25.1046776781257	25.22394232805	27.0809605898059	26.8868175401961	26.1796854813532	25.915581578564	26.5431665613568	26.5733657025021	27.6838026079499	27.5310978641441	27.4829564981651	28.3689789212672	27.9635630366508	27.5199345216307	27.0052965275245	27.8857404339222	27.3447878658208	27.4583473328365	27.1971291316406	27.0965373841963
P68254	P68254	22	18	16	14-3-3 protein theta	Ywhaq	27.2960324401528	27.0812218129469	27.5382638867862	26.5922795495237	25.268672708161	25.6724330343511	26.750056881071	26.0738511309479	26.9138591792502	27.7599923368479	28.1866102997089	28.3488559501753	27.8381898788689	27.9404900079346	28.1042635597266	23.1408940976576	23.2961264706399	23.1693130656179	27.7827807978594	27.3435201138975	27.2915662557249	26.5117767499662	25.8106690736123	26.0276076087222	27.0407970434976	26.653312682821	26.5017990229821	26.9680340685647	27.1397577040786	26.9691454766595	27.7538595686997	28.6224712977874	28.7537970219307	26.0966829720843	26.2435384840383	26.1336035457416
Q99020	Q99020	14	13	13	Heterogeneous nuclear ribonucleoprotein A/B	Hnrnpab	26.7373718933607	26.636572230788	26.6446633879335	25.2383226003892	26.5692684769465	26.5891361876618	27.7089066140904	27.3590898390555	24.3049579084218	26.7580645593612	27.1028949151451	27.492224922423	27.2138730420743	27.3169261635867	27.4041268701274	25.3755586288931	24.9910645195778	25.4513405371739	26.683999793086	26.7790043067068	29.3498164588285	26.0573245695244	26.6684897107712	25.5370302324797	28.0101387427396	28.0101190973483	26.3250323367479	28.5170167349889	28.329118884613	28.3332371745576	27.906254167184	27.9244650568719	27.7734258286797	26.6973090647692	27.088475856921	26.9716219655149
Q61233;Q3V0K9	Q61233	35;1	35;1	31;0	Plastin-2	Lcp1	27.4415133273576	26.9703555932428	27.1281931139233	25.080429170442	26.4624831640776	26.2461021409822	27.7465710105155	27.4554633906198	26.3214971945505	27.1028577659033	26.873536956372	27.1315131880635	27.1052620358599	28.0593570181868	26.9322515155125	25.8906636653986	24.7759546580019	25.3482779261401	27.2526963019255	27.5186873371602	26.6647067072303	25.481508435317	26.0562083734747	25.5525549260808	28.1003855186926	27.887418960929	27.0165161892661	28.4174567037698	27.9277792877317	28.3636463930642	26.819745174021	26.8342385833075	27.5533640186268	26.6461250041896	26.8324581266951	26.6759054992407
P97310	P97310	41	41	41	DNA replication licensing factor MCM2	Mcm2	26.5563610198775	27.0310130723397	26.5342354294218	24.8633306102677	26.7964475329545	26.7768415249504	27.6058621547681	27.7172927852498	27.5906025933742	27.0711032213403	25.2862208412947	25.5655536164427	26.6317301984216	26.7592705369979	27.1533443525583	25.4389349024686	25.4824376885682	25.2505602177629	26.8629570151711	27.3910809868087	26.1349690630459	24.9531100176963	26.6188956267526	26.5551634413567	28.0867394950445	27.9191790197988	27.979867758995	28.1119383015122	28.3133978670522	28.4378190527177	26.8341375030663	26.9090227314683	26.2928413757267	27.3960492821765	27.0358867653758	27.1635624780171
P21107;P58771;P58774;CON__Q3SX28	P21107	21;10;8;8	21;10;8;8	19;8;6;6	Tropomyosin alpha-3 chain	Tpm3	26.9581889199902	26.8563383446527	26.9001110941064	24.8852963512596	27.4485795574577	26.7634781925304	27.3920802496612	26.8603319711303	28.1469495769111	27.3804374242868	26.7263131789676	26.7242615449733	26.8141886403004	26.8779252721311	27.7411100282621	25.0659359762041	25.5714094576534	25.0809047194586	26.810525098886	26.4148038159196	25.9735197937977	25.5507537181361	26.5262757648004	26.9317549672339	28.0643880642581	27.7961571046975	27.8160888644848	27.8559055606542	28.1928319962553	28.2074962845872	26.1045193159268	27.0884397427496	27.199423414011	26.2769248523364	26.442684002981	26.0096491186748
Q8R081	Q8R081	25	25	25	Heterogeneous nuclear ribonucleoprotein L	Hnrnpl	26.5923470837359	26.8339984778427	26.7648877727492	26.7173604192833	26.9953847302088	27.1776293423256	27.5215586477915	27.2424027485938	27.0177979230666	26.2381168840018	27.0127067641823	26.7557948993073	26.5770172895363	26.6858139747912	26.1199372497465	25.9634205831302	25.737565115914	25.673229105545	27.0429652675613	26.6516576215652	26.214826048451	26.6736257096266	26.657381785867	26.4953386809734	28.0968926642025	27.982431240318	28.1569635582185	27.3919346603925	27.5032882927017	27.2196953087147	27.5607202971032	27.697633423914	27.6128945352758	27.5579136754218	27.5362783229934	27.2228031477492
Q62351	Q62351	30	30	30	Transferrin receptor protein 1	Tfrc	27.3195040505328	27.7445870769299	27.9328550072559	27.0363149059068	26.4883885663876	26.8785711855321	27.2218823982704	27.3232461830886	26.4381701391444	26.3193317984833	27.5941058058505	26.3142868421001	28.0574236800489	28.2812172847961	27.4835553215522	25.4459778285186	25.2173018736034	25.506068163405	27.3701300110737	26.8091768668849	25.6107682941538	26.5847335497148	26.0236684948961	25.424308892846	27.9483646711603	27.7160877306395	26.2516575523528	28.099221335609	28.3239601996598	28.0846127513942	26.6567550984146	27.4382636764614	27.6297042188487	26.4792260622219	26.4929677358547	26.2057063107983
